track_id,product_type,timestamp_utc,path,available_member_count,date_utc
ensemble_probability,prob_presence,2010-05-20T08:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/prob_presence_2010-05-20T08-00-00Z.tif,50,
ensemble_probability,mask_p50,2010-05-20T08:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p50_2010-05-20T08-00-00Z.tif,50,
ensemble_probability,mask_p90,2010-05-20T08:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p90_2010-05-20T08-00-00Z.tif,50,
ensemble_probability,ensemble_density_norm,2010-05-20T08:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/ensemble_density_norm_2010-05-20T08-00-00Z.tif,50,
ensemble_probability,prob_presence,2010-05-20T09:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/prob_presence_2010-05-20T09-00-00Z.tif,50,
ensemble_probability,mask_p50,2010-05-20T09:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p50_2010-05-20T09-00-00Z.tif,50,
ensemble_probability,mask_p90,2010-05-20T09:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p90_2010-05-20T09-00-00Z.tif,50,
ensemble_probability,ensemble_density_norm,2010-05-20T09:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/ensemble_density_norm_2010-05-20T09-00-00Z.tif,50,
ensemble_probability,prob_presence,2010-05-20T10:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/prob_presence_2010-05-20T10-00-00Z.tif,50,
ensemble_probability,mask_p50,2010-05-20T10:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p50_2010-05-20T10-00-00Z.tif,50,
ensemble_probability,mask_p90,2010-05-20T10:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p90_2010-05-20T10-00-00Z.tif,50,
ensemble_probability,ensemble_density_norm,2010-05-20T10:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/ensemble_density_norm_2010-05-20T10-00-00Z.tif,50,
ensemble_probability,prob_presence,2010-05-20T11:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/prob_presence_2010-05-20T11-00-00Z.tif,50,
ensemble_probability,mask_p50,2010-05-20T11:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p50_2010-05-20T11-00-00Z.tif,50,
ensemble_probability,mask_p90,2010-05-20T11:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p90_2010-05-20T11-00-00Z.tif,50,
ensemble_probability,ensemble_density_norm,2010-05-20T11:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/ensemble_density_norm_2010-05-20T11-00-00Z.tif,50,
ensemble_probability,prob_presence,2010-05-20T12:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/prob_presence_2010-05-20T12-00-00Z.tif,50,
ensemble_probability,mask_p50,2010-05-20T12:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p50_2010-05-20T12-00-00Z.tif,50,
ensemble_probability,mask_p90,2010-05-20T12:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p90_2010-05-20T12-00-00Z.tif,50,
ensemble_probability,ensemble_density_norm,2010-05-20T12:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/ensemble_density_norm_2010-05-20T12-00-00Z.tif,50,
ensemble_probability,prob_presence,2010-05-20T13:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/prob_presence_2010-05-20T13-00-00Z.tif,50,
ensemble_probability,mask_p50,2010-05-20T13:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p50_2010-05-20T13-00-00Z.tif,50,
ensemble_probability,mask_p90,2010-05-20T13:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p90_2010-05-20T13-00-00Z.tif,50,
ensemble_probability,ensemble_density_norm,2010-05-20T13:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/ensemble_density_norm_2010-05-20T13-00-00Z.tif,50,
ensemble_probability,prob_presence,2010-05-20T14:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/prob_presence_2010-05-20T14-00-00Z.tif,50,
ensemble_probability,mask_p50,2010-05-20T14:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p50_2010-05-20T14-00-00Z.tif,50,
ensemble_probability,mask_p90,2010-05-20T14:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p90_2010-05-20T14-00-00Z.tif,50,
ensemble_probability,ensemble_density_norm,2010-05-20T14:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/ensemble_density_norm_2010-05-20T14-00-00Z.tif,50,
ensemble_probability,prob_presence,2010-05-20T15:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/prob_presence_2010-05-20T15-00-00Z.tif,50,
ensemble_probability,mask_p50,2010-05-20T15:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p50_2010-05-20T15-00-00Z.tif,50,
ensemble_probability,mask_p90,2010-05-20T15:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p90_2010-05-20T15-00-00Z.tif,50,
ensemble_probability,ensemble_density_norm,2010-05-20T15:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/ensemble_density_norm_2010-05-20T15-00-00Z.tif,50,
ensemble_probability,prob_presence,2010-05-20T16:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/prob_presence_2010-05-20T16-00-00Z.tif,50,
ensemble_probability,mask_p50,2010-05-20T16:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p50_2010-05-20T16-00-00Z.tif,50,
ensemble_probability,mask_p90,2010-05-20T16:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p90_2010-05-20T16-00-00Z.tif,50,
ensemble_probability,ensemble_density_norm,2010-05-20T16:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/ensemble_density_norm_2010-05-20T16-00-00Z.tif,50,
ensemble_probability,prob_presence,2010-05-20T17:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/prob_presence_2010-05-20T17-00-00Z.tif,50,
ensemble_probability,mask_p50,2010-05-20T17:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p50_2010-05-20T17-00-00Z.tif,50,
ensemble_probability,mask_p90,2010-05-20T17:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p90_2010-05-20T17-00-00Z.tif,50,
ensemble_probability,ensemble_density_norm,2010-05-20T17:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/ensemble_density_norm_2010-05-20T17-00-00Z.tif,50,
ensemble_probability,prob_presence,2010-05-20T18:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/prob_presence_2010-05-20T18-00-00Z.tif,50,
ensemble_probability,mask_p50,2010-05-20T18:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p50_2010-05-20T18-00-00Z.tif,50,
ensemble_probability,mask_p90,2010-05-20T18:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p90_2010-05-20T18-00-00Z.tif,50,
ensemble_probability,ensemble_density_norm,2010-05-20T18:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/ensemble_density_norm_2010-05-20T18-00-00Z.tif,50,
ensemble_probability,prob_presence,2010-05-20T19:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/prob_presence_2010-05-20T19-00-00Z.tif,50,
ensemble_probability,mask_p50,2010-05-20T19:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p50_2010-05-20T19-00-00Z.tif,50,
ensemble_probability,mask_p90,2010-05-20T19:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p90_2010-05-20T19-00-00Z.tif,50,
ensemble_probability,ensemble_density_norm,2010-05-20T19:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/ensemble_density_norm_2010-05-20T19-00-00Z.tif,50,
ensemble_probability,prob_presence,2010-05-20T20:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/prob_presence_2010-05-20T20-00-00Z.tif,50,
ensemble_probability,mask_p50,2010-05-20T20:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p50_2010-05-20T20-00-00Z.tif,50,
ensemble_probability,mask_p90,2010-05-20T20:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p90_2010-05-20T20-00-00Z.tif,50,
ensemble_probability,ensemble_density_norm,2010-05-20T20:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/ensemble_density_norm_2010-05-20T20-00-00Z.tif,50,
ensemble_probability,prob_presence,2010-05-20T21:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/prob_presence_2010-05-20T21-00-00Z.tif,50,
ensemble_probability,mask_p50,2010-05-20T21:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p50_2010-05-20T21-00-00Z.tif,50,
ensemble_probability,mask_p90,2010-05-20T21:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p90_2010-05-20T21-00-00Z.tif,50,
ensemble_probability,ensemble_density_norm,2010-05-20T21:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/ensemble_density_norm_2010-05-20T21-00-00Z.tif,50,
ensemble_probability,prob_presence,2010-05-20T22:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/prob_presence_2010-05-20T22-00-00Z.tif,50,
ensemble_probability,mask_p50,2010-05-20T22:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p50_2010-05-20T22-00-00Z.tif,50,
ensemble_probability,mask_p90,2010-05-20T22:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p90_2010-05-20T22-00-00Z.tif,50,
ensemble_probability,ensemble_density_norm,2010-05-20T22:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/ensemble_density_norm_2010-05-20T22-00-00Z.tif,50,
ensemble_probability,prob_presence,2010-05-20T23:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/prob_presence_2010-05-20T23-00-00Z.tif,50,
ensemble_probability,mask_p50,2010-05-20T23:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p50_2010-05-20T23-00-00Z.tif,50,
ensemble_probability,mask_p90,2010-05-20T23:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p90_2010-05-20T23-00-00Z.tif,50,
ensemble_probability,ensemble_density_norm,2010-05-20T23:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/ensemble_density_norm_2010-05-20T23-00-00Z.tif,50,
ensemble_probability,prob_presence,2010-05-21T00:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/prob_presence_2010-05-21T00-00-00Z.tif,50,
ensemble_probability,mask_p50,2010-05-21T00:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p50_2010-05-21T00-00-00Z.tif,50,
ensemble_probability,mask_p90,2010-05-21T00:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p90_2010-05-21T00-00-00Z.tif,50,
ensemble_probability,ensemble_density_norm,2010-05-21T00:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/ensemble_density_norm_2010-05-21T00-00-00Z.tif,50,
ensemble_probability,prob_presence,2010-05-21T01:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/prob_presence_2010-05-21T01-00-00Z.tif,50,
ensemble_probability,mask_p50,2010-05-21T01:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p50_2010-05-21T01-00-00Z.tif,50,
ensemble_probability,mask_p90,2010-05-21T01:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p90_2010-05-21T01-00-00Z.tif,50,
ensemble_probability,ensemble_density_norm,2010-05-21T01:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/ensemble_density_norm_2010-05-21T01-00-00Z.tif,50,
ensemble_probability,prob_presence,2010-05-21T02:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/prob_presence_2010-05-21T02-00-00Z.tif,50,
ensemble_probability,mask_p50,2010-05-21T02:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p50_2010-05-21T02-00-00Z.tif,50,
ensemble_probability,mask_p90,2010-05-21T02:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p90_2010-05-21T02-00-00Z.tif,50,
ensemble_probability,ensemble_density_norm,2010-05-21T02:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/ensemble_density_norm_2010-05-21T02-00-00Z.tif,50,
ensemble_probability,prob_presence,2010-05-21T03:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/prob_presence_2010-05-21T03-00-00Z.tif,50,
ensemble_probability,mask_p50,2010-05-21T03:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p50_2010-05-21T03-00-00Z.tif,50,
ensemble_probability,mask_p90,2010-05-21T03:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p90_2010-05-21T03-00-00Z.tif,50,
ensemble_probability,ensemble_density_norm,2010-05-21T03:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/ensemble_density_norm_2010-05-21T03-00-00Z.tif,50,
ensemble_probability,prob_presence,2010-05-21T04:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/prob_presence_2010-05-21T04-00-00Z.tif,50,
ensemble_probability,mask_p50,2010-05-21T04:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p50_2010-05-21T04-00-00Z.tif,50,
ensemble_probability,mask_p90,2010-05-21T04:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p90_2010-05-21T04-00-00Z.tif,50,
ensemble_probability,ensemble_density_norm,2010-05-21T04:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/ensemble_density_norm_2010-05-21T04-00-00Z.tif,50,
ensemble_probability,prob_presence,2010-05-21T05:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/prob_presence_2010-05-21T05-00-00Z.tif,50,
ensemble_probability,mask_p50,2010-05-21T05:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p50_2010-05-21T05-00-00Z.tif,50,
ensemble_probability,mask_p90,2010-05-21T05:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p90_2010-05-21T05-00-00Z.tif,50,
ensemble_probability,ensemble_density_norm,2010-05-21T05:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/ensemble_density_norm_2010-05-21T05-00-00Z.tif,50,
ensemble_probability,prob_presence,2010-05-21T06:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/prob_presence_2010-05-21T06-00-00Z.tif,50,
ensemble_probability,mask_p50,2010-05-21T06:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p50_2010-05-21T06-00-00Z.tif,50,
ensemble_probability,mask_p90,2010-05-21T06:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p90_2010-05-21T06-00-00Z.tif,50,
ensemble_probability,ensemble_density_norm,2010-05-21T06:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/ensemble_density_norm_2010-05-21T06-00-00Z.tif,50,
ensemble_probability,prob_presence,2010-05-21T07:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/prob_presence_2010-05-21T07-00-00Z.tif,50,
ensemble_probability,mask_p50,2010-05-21T07:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p50_2010-05-21T07-00-00Z.tif,50,
ensemble_probability,mask_p90,2010-05-21T07:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p90_2010-05-21T07-00-00Z.tif,50,
ensemble_probability,ensemble_density_norm,2010-05-21T07:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/ensemble_density_norm_2010-05-21T07-00-00Z.tif,50,
ensemble_probability,prob_presence,2010-05-21T08:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/prob_presence_2010-05-21T08-00-00Z.tif,50,
ensemble_probability,mask_p50,2010-05-21T08:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p50_2010-05-21T08-00-00Z.tif,50,
ensemble_probability,mask_p90,2010-05-21T08:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p90_2010-05-21T08-00-00Z.tif,50,
ensemble_probability,ensemble_density_norm,2010-05-21T08:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/ensemble_density_norm_2010-05-21T08-00-00Z.tif,50,
ensemble_probability,prob_presence,2010-05-21T09:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/prob_presence_2010-05-21T09-00-00Z.tif,50,
ensemble_probability,mask_p50,2010-05-21T09:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p50_2010-05-21T09-00-00Z.tif,50,
ensemble_probability,mask_p90,2010-05-21T09:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p90_2010-05-21T09-00-00Z.tif,50,
ensemble_probability,ensemble_density_norm,2010-05-21T09:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/ensemble_density_norm_2010-05-21T09-00-00Z.tif,50,
ensemble_probability,prob_presence,2010-05-21T10:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/prob_presence_2010-05-21T10-00-00Z.tif,50,
ensemble_probability,mask_p50,2010-05-21T10:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p50_2010-05-21T10-00-00Z.tif,50,
ensemble_probability,mask_p90,2010-05-21T10:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/mask_p90_2010-05-21T10-00-00Z.tif,50,
ensemble_probability,ensemble_density_norm,2010-05-21T10:00:00Z,output/CASE_DWH_RETRO_2010_72H/phase3c_external_case_ensemble_comparison/products/ensemble_density_norm_2010-05-21T10-00-00Z.tif,50,
