time,hours_elapsed,surface_t,beached_t,evaporated_t,dispersed_t,surface_pct,beached_pct,evaporated_pct,dispersed_pct
2016-09-06 00:00:00,0,50.0131,0.0,0.0,0.0,100.03,0.0,0.0,0.0
2016-09-06 01:00:00,1,42.269,0.0,6.2851,1.4459,84.54,0.0,12.57,2.89
2016-09-06 02:00:00,2,41.7792,0.0,8.1069,0.1139,83.56,0.0,16.21,0.23
2016-09-06 03:00:00,3,41.6061,0.0,8.3194,0.0744,83.21,0.0,16.64,0.15
2016-09-06 04:00:00,4,41.4266,0.0,8.4929,0.0805,82.85,0.0,16.99,0.16
2016-09-06 05:00:00,5,41.2342,0.0,8.6789,0.0869,82.47,0.0,17.36,0.17
2016-09-06 06:00:00,6,41.0304,0.0,8.8773,0.0924,82.06,0.0,17.75,0.18
2016-09-06 07:00:00,7,40.8246,0.0,9.0859,0.0894,81.65,0.0,18.17,0.18
2016-09-06 08:00:00,8,40.6404,0.0,9.2808,0.0789,81.28,0.0,18.56,0.16
2016-09-06 09:00:00,9,40.4753,0.0,9.4551,0.0697,80.95,0.0,18.91,0.14
2016-09-06 10:00:00,10,40.3271,0.0,9.6114,0.0615,80.65,0.0,19.22,0.12
2016-09-06 11:00:00,11,40.194,0.0,9.7518,0.0542,80.39,0.0,19.5,0.11
2016-09-06 12:00:00,12,40.074,0.0,9.878,0.048,80.15,0.0,19.76,0.1
2016-09-06 13:00:00,13,39.961,0.0,9.9924,0.0466,79.92,0.0,19.98,0.09
2016-09-06 14:00:00,14,39.8427,0.0,10.1079,0.0494,79.69,0.0,20.22,0.1
2016-09-06 15:00:00,15,39.7189,0.0,10.229,0.0521,79.44,0.0,20.46,0.1
2016-09-06 16:00:00,16,39.5899,0.0,10.3553,0.0548,79.18,0.0,20.71,0.11
2016-09-06 17:00:00,17,39.4556,0.0,10.487,0.0574,78.91,0.0,20.97,0.11
2016-09-06 18:00:00,18,39.3167,0.0,10.6237,0.0596,78.63,0.0,21.25,0.12
2016-09-06 19:00:00,19,39.1798,0.0,10.7646,0.0556,78.36,0.0,21.53,0.11
2016-09-06 20:00:00,20,39.0623,0.0,10.8916,0.0461,78.12,0.0,21.78,0.09
2016-09-06 21:00:00,21,38.9633,0.0,10.9997,0.037,77.93,0.0,22.0,0.07
2016-09-06 22:00:00,22,38.8821,0.0,11.0897,0.0282,77.76,0.0,22.18,0.06
2016-09-06 23:00:00,23,38.8187,0.0,11.162,0.0193,77.64,0.0,22.32,0.04
2016-09-07 00:00:00,24,38.7732,0.0,11.2165,0.0103,77.55,0.0,22.43,0.02
2016-09-07 01:00:00,25,38.7732,0.0,11.2369,0.0,77.55,0.0,22.47,0.0
2016-09-07 02:00:00,26,38.7732,0.0,11.2369,0.0,77.55,0.0,22.47,0.0
2016-09-07 03:00:00,27,38.7732,0.0,11.2369,0.0,77.55,0.0,22.47,0.0
2016-09-07 04:00:00,28,38.7732,0.0,11.2369,0.0,77.55,0.0,22.47,0.0
2016-09-07 05:00:00,29,38.7732,0.0,11.2369,0.0,77.55,0.0,22.47,0.0
2016-09-07 06:00:00,30,38.7732,0.0,11.2369,0.0,77.55,0.0,22.47,0.0
2016-09-07 07:00:00,31,38.7732,0.0,11.2369,0.0,77.55,0.0,22.47,0.0
2016-09-07 08:00:00,32,38.7732,0.0,11.2369,0.0,77.55,0.0,22.47,0.0
2016-09-07 09:00:00,33,38.7732,0.0,11.2369,0.0,77.55,0.0,22.47,0.0
2016-09-07 10:00:00,34,38.7732,0.0,11.2369,0.0,77.55,0.0,22.47,0.0
2016-09-07 11:00:00,35,38.7577,0.0156,11.2369,0.0,77.52,0.03,22.47,0.0
2016-09-07 12:00:00,36,38.6595,0.0981,11.232,0.0103,77.32,0.2,22.46,0.02
2016-09-07 13:00:00,37,38.5448,0.1148,11.2031,0.1373,77.09,0.23,22.41,0.27
2016-09-07 14:00:00,38,38.4852,0.0596,11.1664,0.2889,76.97,0.12,22.33,0.58
2016-09-07 15:00:00,39,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-07 16:00:00,40,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
2016-09-07 17:00:00,41,38.4852,0.0,11.1459,0.3689,76.97,0.0,22.29,0.74
