case_id,comparison_track_id,comparison_track_label,pair_count,pygnome_weathering_enabled,relative_similarity_rank,mean_kl,min_kl,max_kl,notes,mean_fss_1km,min_fss_1km,max_fss_1km,mean_fss_3km,min_fss_3km,max_fss_3km,mean_fss_5km,min_fss_5km,max_fss_5km,mean_fss_10km,min_fss_10km,max_fss_10km,fss_5km_24h,kl_24h,fss_5km_48h,kl_48h,fss_5km_72h,kl_72h
CASE_2016-09-06,deterministic,OpenDrift deterministic,3,False,1,17.253814075380593,10.632309240654257,21.452669478201223,Comparator-only prototype transport benchmark. PyGNOME is not treated as truth.,0.272875816993464,0.0,0.5833333333333333,0.6897453369537031,0.6034063260340632,0.762532981530343,0.7827227384162759,0.7466666666666667,0.8124669836238775,0.8455034009502406,0.8024967393329607,0.8702898550724638,0.8124669836238775,19.67646350728629,0.7466666666666667,21.452669478201223,0.7890345649582837,10.632309240654257
CASE_2016-09-01,deterministic,OpenDrift deterministic,3,False,2,21.362740404968097,21.360935853097512,21.365070656173256,Comparator-only prototype transport benchmark. PyGNOME is not treated as truth.,0.0,0.0,0.0,0.22263450834879403,0.0,0.5454545454545454,0.3849120208198997,0.1048387096774194,0.6933333333333334,0.6138196431049917,0.3922322375397667,0.8380952380952381,0.6933333333333334,21.365070656173256,0.3565640194489464,21.362214705633527,0.1048387096774194,21.360935853097512
CASE_2016-09-17,deterministic,OpenDrift deterministic,3,False,3,21.397459138011538,21.38053909008527,21.414020469313947,Comparator-only prototype transport benchmark. PyGNOME is not treated as truth.,3.7007434154171876e-17,0.0,1.1102230246251563e-16,0.13491002069880817,0.0039447731755424,0.3397683397683396,0.33924074955565314,0.1577228184787682,0.54178145087236,0.6314852505910766,0.5424887369892808,0.7284852334074309,0.54178145087236,21.414020469313947,0.3182179793158313,21.3978178546354,0.1577228184787682,21.38053909008527
CASE_2016-09-01,ensemble_p50,OpenDrift p50 threshold,3,False,1,0.23041458733700557,0.0,0.6912437620110167,Comparator-only prototype transport benchmark. PyGNOME is not treated as truth.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6912437620110167
CASE_2016-09-06,ensemble_p50,OpenDrift p50 threshold,3,False,2,0.23041458733700557,0.0,0.6912437620110167,Comparator-only prototype transport benchmark. PyGNOME is not treated as truth.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6912437620110167
CASE_2016-09-17,ensemble_p50,OpenDrift p50 threshold,3,False,3,0.40659021809035756,0.3341306612394067,0.4514594005074108,Comparator-only prototype transport benchmark. PyGNOME is not treated as truth.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3341306612394067,0.0,0.4514594005074108,0.0,0.4341805925242553
CASE_2016-09-01,ensemble_p90,OpenDrift p90 threshold,3,False,1,0.23041458733700557,0.0,0.6912437620110167,Comparator-only prototype transport benchmark. PyGNOME is not treated as truth.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6912437620110167
CASE_2016-09-06,ensemble_p90,OpenDrift p90 threshold,3,False,2,0.23041458733700557,0.0,0.6912437620110167,Comparator-only prototype transport benchmark. PyGNOME is not treated as truth.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6912437620110167
CASE_2016-09-17,ensemble_p90,OpenDrift p90 threshold,3,False,3,0.40659021809035756,0.3341306612394067,0.4514594005074108,Comparator-only prototype transport benchmark. PyGNOME is not treated as truth.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3341306612394067,0.0,0.4514594005074108,0.0,0.4341805925242553
