time,hours_elapsed,surface_t,beached_t,evaporated_t,dispersed_t,surface_pct,beached_pct,evaporated_pct,dispersed_pct
2016-09-19 14:00:00,62,26.6282,0.0,10.0429,13.3288,53.26,0.0,20.09,26.66
2016-09-19 15:00:00,63,26.6282,0.0,10.0429,13.3288,53.26,0.0,20.09,26.66
2016-09-19 16:00:00,64,26.6282,0.0,10.0429,13.3288,53.26,0.0,20.09,26.66
2016-09-19 17:00:00,65,26.6282,0.0,10.0429,13.3288,53.26,0.0,20.09,26.66
2016-09-19 18:00:00,66,26.6282,0.0,10.0429,13.3288,53.26,0.0,20.09,26.66
2016-09-19 19:00:00,67,26.6282,0.0,10.0429,13.3288,53.26,0.0,20.09,26.66
2016-09-19 20:00:00,68,26.6145,0.0137,10.0429,13.3288,53.23,0.03,20.09,26.66
2016-09-19 21:00:00,69,26.5594,0.0552,10.038,13.3475,53.12,0.11,20.08,26.69
2016-09-19 22:00:00,70,26.4628,0.0965,10.0192,13.4215,52.93,0.19,20.04,26.84
2016-09-19 23:00:00,71,26.3289,0.1339,9.987,13.5502,52.66,0.27,19.97,27.1
2016-09-20 00:00:00,72,26.1731,0.1558,9.9413,13.7298,52.35,0.31,19.88,27.46
