time,hours_elapsed,surface_t,beached_t,evaporated_t,dispersed_t,surface_pct,beached_pct,evaporated_pct,dispersed_pct
2016-09-03 15:00:00,63,22.6504,0.0,6.1754,21.1742,45.3,0.0,12.35,42.35
2016-09-03 16:00:00,64,22.0921,0.0,6.3113,21.5966,44.18,0.0,12.62,43.19
2016-09-03 17:00:00,65,21.5718,0.0,6.4476,21.9806,43.14,0.0,12.9,43.96
2016-09-03 18:00:00,66,21.0645,0.0,6.578,22.3575,42.13,0.0,13.16,44.71
2016-09-03 19:00:00,67,20.4591,0.0,6.7287,22.8122,40.92,0.0,13.46,45.62
2016-09-03 20:00:00,68,19.7452,0.0,6.9223,23.3325,39.49,0.0,13.84,46.67
2016-09-03 21:00:00,69,19.0032,0.0,7.1474,23.8494,38.01,0.0,14.29,47.7
2016-09-03 22:00:00,70,18.3143,0.0,7.3879,24.2978,36.63,0.0,14.78,48.6
2016-09-03 23:00:00,71,17.7699,0.0,7.5959,24.6341,35.54,0.0,15.19,49.27
2016-09-04 00:00:00,72,17.2544,0.0,7.789,24.9566,34.51,0.0,15.58,49.91
